cell_id,zone_name,area_km2,population,population_density_per_km2,park_count,park_area_km2,green_area_pct,school_count,hospital_count,primary_roads_km,parks_per_10k_residents,schools_per_10k_residents,hospitals_per_100k_residents,coverage_score,coverage_label
1691,Central,0.1738,6228,35826.9,6,0.0268,15.43,2,0,0.65,9.634,3.211,0.0,75.61,Excellent
1692,East,0.6899,8352,12106.7,5,0.0219,3.17,0,1,4.39,5.987,0.0,11.973,45.98,Needs Improvement
1693,New Delhi,0.7264,9289,12787.5,13,0.0806,11.1,4,1,4.77,13.995,4.306,10.765,87.4,Excellent
1694,North West,1.206,28781,23865.2,33,0.1497,12.41,5,1,6.04,11.466,1.737,3.475,84.2,Excellent
1695,North,0.0735,1000,13610.9,3,0.0105,14.32,1,0,0.39,30.0,10.0,0.0,81.98,Excellent
1696,New Delhi,1.2598,9029,7167.1,5,0.0191,1.52,2,2,7.96,5.538,2.215,22.151,49.9,Needs Improvement
1697,Central,0.4756,4683,9846.1,5,0.0198,4.16,1,0,1.07,10.677,2.135,0.0,62.44,Good
1698,South,2.0085,31390,15628.8,26,0.1391,6.93,7,0,8.68,8.283,2.23,0.0,62.94,Good
1699,South,0.2255,1858,8238.7,3,0.0125,5.54,1,0,1.64,16.146,5.382,0.0,67.41,Good
1700,North West,0.8771,26326,30015.9,26,0.0806,9.19,5,1,3.73,9.876,1.899,3.799,77.14,Excellent
1701,East,0.8095,18233,22523.9,11,0.0531,6.56,4,0,5.19,6.033,2.194,0.0,53.3,Good
1702,West,0.4908,4528,9225.1,5,0.0296,6.04,1,0,1.07,11.042,2.208,0.0,64.74,Good
1703,West,0.3975,3785,9522.9,3,0.0088,2.21,1,0,1.95,7.926,2.642,0.0,54.03,Good
1704,Central,0.5053,7143,14136.4,8,0.0304,6.02,6,1,2.48,11.2,8.4,14.0,81.95,Excellent
1705,West,0.5136,5801,11295.9,10,0.0573,11.15,1,0,2.36,17.238,1.724,0.0,70.09,Excellent
1706,South,0.2981,3829,12846.1,2,0.0088,2.96,0,0,1.71,5.223,0.0,0.0,33.15,Needs Improvement
1707,New Delhi,1.1473,20164,17575.0,8,0.0245,2.14,7,0,2.44,3.967,3.472,0.0,43.54,Needs Improvement
1708,East,0.3283,4064,12377.3,4,0.0149,4.55,1,0,1.54,9.843,2.461,0.0,65.61,Good
1709,West,1.1683,27679,23691.9,29,0.1665,14.25,7,1,4.43,10.477,2.529,3.613,90.46,Excellent
1710,Central,0.2162,4092,18930.4,4,0.0221,10.21,2,0,0.46,9.775,4.888,0.0,76.86,Excellent
1711,Central,0.5685,11454,20146.4,7,0.0296,5.21,1,0,1.73,6.111,0.873,0.0,45.33,Needs Improvement
1712,North West,0.5736,4840,8437.4,4,0.0231,4.03,1,0,3.0,8.264,2.066,0.0,54.05,Good
1713,South,0.6263,4727,7546.9,3,0.0122,1.95,2,0,4.66,6.347,4.231,0.0,47.86,Needs Improvement
1714,South,1.1223,14912,13286.7,11,0.0519,4.63,3,0,7.94,7.377,2.012,0.0,54.21,Good
1715,South West,0.56,15345,27400.8,10,0.0319,5.7,2,1,1.64,6.517,1.303,6.517,58.11,Good
1716,South,0.4804,10458,21769.3,7,0.0211,4.39,3,0,2.3,6.693,2.869,0.0,56.61,Good
1717,South,0.561,10116,18030.9,6,0.0325,5.79,1,1,3.35,5.931,0.989,9.885,55.9,Good
1718,South,1.1391,25105,22039.5,21,0.1072,9.41,3,1,3.44,8.365,1.195,3.983,71.2,Excellent
1719,North West,0.3067,2635,8590.2,2,0.0096,3.12,1,0,1.51,7.59,3.795,0.0,54.99,Good
1720,West,0.3427,2578,7521.7,1,0.0064,1.88,0,0,1.94,3.879,0.0,0.0,22.88,Needs Improvement
1721,South West,0.1955,4401,22516.0,2,0.0062,3.18,1,0,0.44,4.544,2.272,0.0,43.51,Needs Improvement
1722,North,2.134,22404,10498.8,21,0.0483,2.26,5,0,5.02,9.373,2.232,0.0,58.48,Good
1723,North West,0.3153,3063,9714.5,3,0.0083,2.63,1,0,2.09,9.794,3.265,0.0,63.94,Good
1724,West,0.204,3483,17073.5,4,0.0091,4.44,0,0,1.1,11.484,0.0,0.0,55.55,Good
1725,North,0.3892,4718,12122.9,5,0.013,3.34,0,0,1.9,10.598,0.0,0.0,52.25,Good
1726,West,0.4379,5582,12748.3,4,0.0091,2.07,1,0,2.9,7.166,1.791,0.0,48.71,Needs Improvement
1727,West,1.5233,23378,15346.6,23,0.0882,5.79,10,1,7.88,9.838,4.278,4.278,81.59,Excellent
1728,North East,0.4784,6867,14354.2,6,0.0393,8.21,3,0,2.41,8.737,4.369,0.0,69.78,Good
1729,North,0.7533,5260,6982.8,8,0.0447,5.94,2,0,2.7,15.209,3.802,0.0,67.08,Good
1730,North East,0.2159,2396,11096.6,4,0.0255,11.8,3,0,0.88,16.694,12.521,0.0,77.14,Excellent
1731,South,0.7164,12812,17885.1,6,0.0278,3.89,1,0,1.62,4.683,0.781,0.0,37.49,Needs Improvement
1732,East,0.2351,2391,10169.2,2,0.0055,2.34,1,0,0.72,8.365,4.182,0.0,58.17,Good
1733,North,0.5239,6165,11768.4,5,0.0313,5.97,0,0,1.4,8.11,0.0,0.0,47.75,Needs Improvement
1734,South,0.4008,4776,11916.2,7,0.0269,6.7,1,0,1.9,14.657,2.094,0.0,66.79,Good
1735,Central,0.6548,3158,4822.8,3,0.0091,1.39,0,0,4.51,9.5,0.0,0.0,42.95,Needs Improvement
1736,North,0.9252,12899,13941.6,10,0.0297,3.21,2,0,7.33,7.753,1.551,0.0,52.07,Good
1737,Central,0.2837,2974,10483.7,4,0.0261,9.19,1,0,1.45,13.45,3.362,0.0,73.48,Excellent
1738,North West,0.3197,5410,16919.6,5,0.026,8.13,1,0,1.9,9.242,1.848,0.0,66.37,Good
1739,South West,0.7102,10547,14850.9,10,0.0437,6.15,3,0,2.77,9.481,2.844,0.0,69.73,Good
1740,West,0.955,9302,9739.9,7,0.0352,3.69,2,1,6.48,7.525,2.15,10.75,61.96,Good
1741,West,1.48,23882,16136.3,22,0.1156,7.81,4,1,4.63,9.212,1.675,4.187,74.99,Excellent
1742,West,0.4764,5251,11022.4,5,0.0275,5.78,1,0,1.91,9.522,1.904,0.0,62.18,Good
1743,South West,0.2584,2627,10166.6,2,0.008,3.11,2,0,1.99,7.613,7.613,0.0,56.12,Good
1744,North West,0.7072,5276,7460.1,2,0.0073,1.04,1,0,3.49,3.791,1.895,0.0,30.91,Needs Improvement
1745,South,0.3925,6262,15953.2,4,0.0194,4.95,1,0,1.77,6.388,1.597,0.0,49.73,Needs Improvement
1746,West,0.3631,4575,12599.2,5,0.0203,5.6,0,0,1.22,10.929,0.0,0.0,55.4,Good
1747,North,1.4719,16032,10892.3,11,0.0718,4.88,4,0,10.69,6.861,2.495,0.0,53.28,Good
1748,South West,0.9165,6558,7155.1,4,0.0116,1.26,4,0,4.98,6.099,6.099,0.0,45.74,Needs Improvement
1749,West,0.4085,8489,20780.0,9,0.0484,11.85,3,0,3.25,10.602,3.534,0.0,79.82,Excellent
1750,West,0.6253,7475,11955.2,4,0.0196,3.14,1,1,3.08,5.351,1.338,13.378,49.99,Needs Improvement
1751,West,0.6006,9213,15339.0,16,0.0359,5.97,3,0,2.19,17.367,3.256,0.0,72.46,Excellent
1752,Central,0.6982,10560,15125.6,11,0.0336,4.81,1,0,3.53,10.417,0.947,0.0,60.75,Good
1753,North,0.4956,3831,7729.7,6,0.0225,4.54,1,1,2.57,15.662,2.61,26.103,73.88,Excellent
1754,North West,0.2022,3563,17619.6,3,0.0154,7.61,0,0,0.73,8.42,0.0,0.0,53.19,Good
1755,North West,0.352,4254,12086.0,3,0.0081,2.31,1,0,0.78,7.052,2.351,0.0,50.91,Good
1756,North East,0.4595,5672,12343.3,4,0.0137,2.99,1,0,1.4,7.052,1.763,0.0,48.99,Needs Improvement
1757,South West,0.6431,3960,6158.0,3,0.0139,2.16,3,0,3.46,7.576,7.576,0.0,52.11,Good
1758,West,0.3303,7222,21864.9,4,0.0113,3.41,0,1,1.21,5.539,0.0,13.847,46.41,Needs Improvement
1759,East,0.7071,9863,13948.8,6,0.0385,5.45,2,0,1.44,6.083,2.028,0.0,50.58,Good
1760,South,0.503,6176,12278.0,5,0.0298,5.92,1,0,1.26,8.096,1.619,0.0,56.06,Good
1761,North East,0.4009,4064,10137.4,3,0.0167,4.18,1,0,0.91,7.382,2.461,0.0,53.81,Good
1762,South,0.2951,3858,13074.8,6,0.0205,6.95,1,0,0.73,15.552,2.592,0.0,70.36,Excellent
1763,North West,0.8266,14283,17280.0,7,0.0364,4.4,4,1,5.01,4.901,2.801,7.001,59.1,Good
1764,South,0.8156,10565,12953.6,10,0.055,6.75,2,1,2.9,9.465,1.893,9.465,74.4,Excellent
1765,North,1.022,16520,16164.4,10,0.044,4.3,5,1,2.93,6.053,3.027,6.053,64.59,Good
1766,South,0.8791,7597,8641.3,3,0.0088,1.0,1,0,5.56,3.949,1.316,0.0,29.39,Needs Improvement
1767,East,0.9195,5914,6431.6,5,0.0213,2.31,1,0,1.93,8.455,1.691,0.0,49.45,Needs Improvement
1768,New Delhi,0.7952,7793,9799.7,7,0.0413,5.19,2,0,3.76,8.982,2.566,0.0,61.79,Good
1769,Central,0.2202,2552,11591.8,3,0.0193,8.75,2,0,0.72,11.755,7.837,0.0,73.67,Excellent
1770,North,0.5348,4725,8834.9,3,0.0088,1.65,2,0,3.77,6.349,4.233,0.0,48.34,Needs Improvement
1771,North,0.2677,3481,13002.3,2,0.0058,2.17,0,0,0.98,5.745,0.0,0.0,34.36,Needs Improvement
1772,Central,1.4379,17285,12021.4,17,0.0956,6.65,5,0,10.31,9.835,2.893,0.0,70.13,Excellent
1773,North,0.627,3948,6296.5,3,0.0162,2.59,1,0,3.51,7.599,2.533,0.0,50.49,Good
1774,West,1.3546,24368,17989.6,20,0.086,6.35,10,0,4.59,8.207,4.104,0.0,65.77,Good
1775,West,0.3408,4166,12225.5,6,0.0294,8.63,2,0,2.15,14.402,4.801,0.0,73.93,Excellent
1776,North,0.5984,5048,8435.8,5,0.0187,3.12,1,2,4.5,9.905,1.981,39.62,69.05,Good
1777,West,0.7406,5398,7289.1,4,0.0099,1.34,0,0,3.4,7.41,0.0,0.0,36.18,Needs Improvement
1778,South,0.5184,17270,33311.0,17,0.0602,11.62,4,0,3.93,9.844,2.316,0.0,69.94,Good
1779,Central,0.7077,7782,10995.8,8,0.0236,3.33,1,0,3.43,10.28,1.285,0.0,57.92,Good
1780,West,1.5387,8782,5707.5,4,0.024,1.56,1,0,5.23,4.555,1.139,0.0,29.67,Needs Improvement
1781,Central,0.3404,2544,7472.7,2,0.0099,2.92,0,0,0.78,7.862,0.0,0.0,40.08,Needs Improvement
1782,West,0.1299,1795,13820.2,3,0.0191,14.73,0,0,0.52,16.713,0.0,0.0,67.62,Good
1783,South,1.652,16450,9957.5,16,0.0813,4.92,3,0,7.99,9.726,1.824,0.0,60.81,Good
1784,New Delhi,0.3932,4768,12125.4,4,0.0099,2.51,2,1,2.96,8.389,4.195,20.973,69.78,Good
1785,South West,1.24,16306,13149.8,15,0.0946,7.63,5,1,8.42,9.199,3.066,6.133,80.1,Excellent
1786,New Delhi,0.935,12347,13205.6,9,0.042,4.49,3,1,3.42,7.289,2.43,8.099,65.72,Good
1787,West,0.5552,7316,13176.7,6,0.0153,2.75,1,0,3.25,8.201,1.367,0.0,51.86,Good
1788,North,0.7944,9903,12466.0,8,0.0327,4.12,4,0,2.1,8.078,4.039,0.0,60.77,Good
1789,Central,0.319,8143,25530.0,8,0.018,5.64,3,0,1.55,9.824,3.684,0.0,71.0,Excellent
1790,South,0.6658,7721,11597.4,8,0.0286,4.29,1,0,2.91,10.361,1.295,0.0,59.57,Good
1791,New Delhi,0.9031,18819,20838.8,14,0.0727,8.05,8,1,4.45,7.439,4.251,5.314,74.82,Excellent
1792,North West,0.3973,5778,14541.9,4,0.018,4.54,1,0,2.94,6.923,1.731,0.0,51.71,Good
1793,South,0.5033,9869,19608.2,5,0.0294,5.85,1,0,4.01,5.066,1.013,0.0,42.64,Needs Improvement
1794,North West,0.7628,12768,16739.3,18,0.0539,7.07,4,1,5.06,14.098,3.133,7.832,83.83,Excellent
1795,North East,1.3988,29519,21103.6,34,0.0972,6.95,7,0,3.56,11.518,2.371,0.0,70.55,Excellent
1796,North,0.6311,23340,36982.2,32,0.1423,22.55,6,0,1.94,13.71,2.571,0.0,79.87,Excellent
1797,North,0.4883,6324,12950.3,3,0.0177,3.62,1,0,2.67,4.744,1.581,0.0,40.03,Needs Improvement
1798,West,0.5791,9261,15991.2,3,0.0113,1.94,2,0,2.61,3.239,2.16,0.0,36.18,Needs Improvement
1799,South West,1.2684,36253,28582.4,31,0.1744,13.75,11,0,8.94,8.551,3.034,0.0,74.0,Excellent
1800,Central,0.4303,6334,14720.1,4,0.0202,4.68,4,0,2.98,6.315,6.315,0.0,55.93,Good
1801,East,0.5281,2455,4648.9,6,0.0349,6.61,0,0,2.42,24.44,0.0,0.0,51.37,Good
1802,South West,0.4327,4840,11185.8,3,0.0077,1.78,1,0,2.34,6.198,2.066,0.0,44.8,Needs Improvement
1803,North West,0.5594,6486,11595.4,3,0.0157,2.81,5,0,2.3,4.625,7.709,0.0,44.75,Needs Improvement
1804,North West,0.7188,10148,14117.8,6,0.0328,4.56,4,1,1.79,5.912,3.942,9.854,63.76,Good
1805,West,1.1758,12164,10345.3,7,0.0207,1.76,6,0,8.5,5.755,4.933,0.0,47.12,Needs Improvement
1806,South,0.1767,5977,33819.5,10,0.064,36.2,2,0,0.76,16.731,3.346,0.0,84.12,Excellent
1807,North East,0.8824,28294,32063.9,20,0.0755,8.56,11,0,2.93,7.069,3.888,0.0,59.26,Good
1808,North West,0.3703,2583,6974.6,4,0.011,2.96,1,0,1.19,15.486,3.871,0.0,63.36,Good
1809,North West,0.9025,8345,9246.0,7,0.0315,3.49,3,0,2.35,8.388,3.595,0.0,59.08,Good
1810,West,1.3303,27190,20439.0,21,0.0711,5.34,14,1,7.73,7.723,5.149,3.678,72.57,Excellent
1811,South West,1.1491,11106,9664.9,9,0.0304,2.64,0,1,7.43,8.104,0.0,9.004,52.16,Good
1812,West,0.6952,7893,11354.1,6,0.0205,2.95,5,0,4.11,7.602,6.335,0.0,56.67,Good
1813,North,1.0432,10188,9765.8,14,0.034,3.26,2,0,5.71,13.742,1.963,0.0,60.4,Good
1814,North West,0.359,8442,23514.7,8,0.0244,6.8,2,0,1.84,9.476,2.369,0.0,68.25,Good
1815,South,0.6071,7895,13004.6,9,0.057,9.39,0,0,1.98,11.4,0.0,0.0,60.41,Good
1816,North,1.5735,34801,22116.8,33,0.1038,6.6,6,0,3.71,9.482,1.724,0.0,64.8,Good
1817,North,0.3938,4182,10619.8,2,0.0071,1.79,0,0,1.35,4.782,0.0,0.0,28.45,Needs Improvement
1818,North,0.7118,13108,18416.3,8,0.0316,4.44,6,1,5.06,6.103,4.577,7.629,64.96,Good
1819,North West,0.5067,6103,12045.1,4,0.0248,4.9,1,1,2.25,6.554,1.639,16.385,58.57,Good
1820,North West,0.5625,8131,14456.2,8,0.0187,3.33,2,0,3.94,9.839,2.46,0.0,65.46,Good
1821,South,0.8068,9097,11276.0,9,0.0292,3.62,1,0,5.92,9.893,1.099,0.0,57.11,Good
1822,South West,0.5379,6490,12065.5,2,0.0052,0.97,1,0,3.48,3.082,1.541,0.0,29.28,Needs Improvement
1823,East,0.631,8144,12906.1,6,0.0304,4.82,3,1,1.74,7.367,3.684,12.279,69.09,Good
1824,West,0.4671,6911,14794.2,12,0.0637,13.65,1,0,3.63,17.364,1.447,0.0,74.16,Excellent
1825,North,0.2115,3873,18309.5,3,0.0102,4.82,2,0,1.06,7.746,5.164,0.0,62.0,Good
1826,North West,0.71,6493,9145.3,11,0.0607,8.55,1,0,1.71,16.941,1.54,0.0,64.48,Good
1827,North East,0.8231,6494,7889.8,3,0.0146,1.78,1,0,3.26,4.62,1.54,0.0,33.66,Needs Improvement
1828,East,1.4491,32124,22168.5,30,0.0844,5.83,11,2,8.44,9.339,3.424,6.226,79.64,Excellent
1829,South,0.5842,17687,30275.0,15,0.0508,8.69,4,1,2.57,8.481,2.262,5.654,72.57,Excellent
1830,New Delhi,0.2738,5385,19664.5,6,0.0196,7.14,0,0,1.47,11.142,0.0,0.0,58.93,Good
1831,South,0.4022,9087,22592.6,5,0.012,2.97,3,0,1.74,5.502,3.301,0.0,50.73,Good
1832,New Delhi,0.8745,10088,11536.1,13,0.0833,9.53,3,0,2.03,12.887,2.974,0.0,74.47,Excellent
1833,New Delhi,0.601,10293,17125.3,12,0.0486,8.09,6,0,1.35,11.658,5.829,0.0,75.11,Excellent
1834,North West,0.7477,11905,15922.9,10,0.0502,6.71,3,0,2.75,8.4,2.52,0.0,64.58,Good
1835,South,0.5116,7344,14355.1,2,0.0103,2.02,2,0,3.96,2.723,2.723,0.0,36.6,Needs Improvement
1836,South West,1.9416,18503,9529.8,18,0.0523,2.69,4,1,12.13,9.728,2.162,5.405,69.44,Good
1837,West,1.7832,12489,7003.6,11,0.0591,3.31,5,0,6.1,8.808,4.004,0.0,59.04,Good
1838,North West,0.3616,7958,22010.3,10,0.0371,10.26,2,1,2.75,12.566,2.513,12.566,85.39,Excellent
1839,Central,1.0909,19961,18297.0,26,0.1541,14.12,4,0,8.67,13.025,2.004,0.0,77.67,Excellent
1840,East,0.7589,7805,10285.2,4,0.023,3.03,6,0,5.03,5.125,7.687,0.0,46.14,Needs Improvement
1841,North West,0.6375,9828,15417.0,10,0.0412,6.46,1,1,4.6,10.175,1.018,10.175,73.16,Excellent
1842,New Delhi,0.3775,4210,11152.3,3,0.0179,4.75,1,0,1.78,7.126,2.375,0.0,53.75,Good
1843,North East,1.6729,32490,19421.6,28,0.1795,10.73,15,0,5.27,8.618,4.617,0.0,72.88,Excellent
1844,East,1.2722,21054,16548.7,9,0.0397,3.12,3,0,5.76,4.275,1.425,0.0,38.12,Needs Improvement
1845,North West,0.2638,6564,24884.2,6,0.0234,8.89,3,0,1.89,9.141,4.57,0.0,72.67,Excellent
1846,East,1.4502,20451,14101.9,17,0.1121,7.73,3,1,7.43,8.313,1.467,4.89,69.65,Good
1847,West,0.6179,8006,12956.4,10,0.0313,5.07,2,0,3.83,12.491,2.498,0.0,67.46,Good
1848,South,0.4417,6014,13614.5,6,0.0315,7.13,3,0,2.22,9.977,4.988,0.0,72.9,Excellent
1849,South West,0.3519,14436,41019.4,11,0.0272,7.74,3,1,0.89,7.62,2.078,6.927,60.55,Good
1850,New Delhi,1.1146,19659,17637.3,20,0.0523,4.69,6,0,3.86,10.173,3.052,0.0,70.86,Excellent
1851,East,0.8038,11254,14001.4,8,0.0267,3.33,4,1,6.22,7.109,3.554,8.886,66.93,Good
1852,West,0.3742,7195,19225.7,6,0.019,5.08,0,0,2.76,8.339,0.0,0.0,49.71,Needs Improvement
1853,South West,0.3887,4739,12193.0,3,0.0129,3.32,2,0,2.39,6.33,4.22,0.0,52.6,Good
1854,South,0.5011,7741,15447.1,4,0.0091,1.82,0,2,3.12,5.167,0.0,25.836,42.95,Needs Improvement
1855,North East,0.4649,9350,20110.7,7,0.0437,9.39,1,0,3.49,7.487,1.07,0.0,57.04,Good
1856,South,0.8679,4131,4759.9,4,0.0221,2.55,1,0,5.61,9.683,2.421,0.0,57.19,Good
1857,North East,0.7936,6263,7891.5,7,0.0438,5.52,2,0,4.65,11.177,3.193,0.0,67.16,Good
1858,Central,0.4318,3515,8140.1,8,0.0253,5.85,1,0,2.62,22.76,2.845,0.0,66.96,Good
1859,New Delhi,0.2339,2735,11693.2,4,0.0182,7.78,1,0,0.53,14.625,3.656,0.0,72.52,Excellent
1860,South,0.284,3306,11640.8,6,0.0133,4.68,3,1,1.8,18.149,9.074,30.248,78.62,Excellent
1861,West,1.0657,17124,16067.9,20,0.1172,11.0,6,2,4.93,11.68,3.504,11.68,88.74,Excellent
1862,North East,0.3481,6097,17515.0,4,0.0226,6.5,3,0,2.24,6.561,4.92,0.0,59.37,Good
1863,South West,0.6759,16318,24142.2,22,0.066,9.77,2,0,1.56,13.482,1.226,0.0,68.34,Good
1864,South West,0.2195,2588,11788.8,2,0.0114,5.2,2,0,1.73,7.728,7.728,0.0,60.28,Good
1865,North West,0.8024,9182,11443.1,8,0.0463,5.76,1,0,2.24,8.713,1.089,0.0,55.13,Good
1866,South,2.0004,22165,11080.3,26,0.0599,2.99,5,0,8.93,11.73,2.256,0.0,62.41,Good
1867,North,0.285,2668,9360.9,3,0.0178,6.25,1,0,0.62,11.244,3.748,0.0,69.06,Good
1868,Central,0.8794,12755,14504.8,9,0.0257,2.92,5,0,2.83,7.056,3.92,0.0,56.54,Good
1869,East,0.7446,6121,8220.4,7,0.0308,4.13,2,0,1.77,11.436,3.267,0.0,65.65,Good
1870,South,1.0968,23302,21246.3,14,0.0647,5.9,6,0,4.1,6.008,2.575,0.0,54.28,Good
1871,South,0.5844,8705,14894.9,9,0.0324,5.54,2,0,1.27,10.339,2.298,0.0,68.34,Good
1872,South,0.7448,13837,18578.9,17,0.0814,10.93,4,0,2.27,12.286,2.891,0.0,78.11,Excellent
1873,South West,0.7053,18055,25600.5,12,0.0398,5.65,1,0,4.26,6.646,0.554,0.0,46.01,Needs Improvement
1874,New Delhi,0.8917,4820,5405.6,4,0.0138,1.55,1,0,3.82,8.299,2.075,0.0,49.11,Needs Improvement
1875,North West,0.3822,4850,12690.1,2,0.0085,2.23,0,0,2.81,4.124,0.0,0.0,27.74,Needs Improvement
1876,North,0.7097,7480,10539.6,4,0.0176,2.48,0,0,1.54,5.348,0.0,0.0,31.52,Needs Improvement
1877,North East,1.0282,16566,16111.5,10,0.0359,3.49,5,1,3.83,6.036,3.018,6.036,63.51,Good
1878,East,1.2743,23895,18751.0,21,0.0983,7.72,6,1,6.01,8.788,2.511,4.185,77.35,Excellent
1879,West,0.8513,13543,15907.8,9,0.0372,4.37,3,0,2.24,6.645,2.215,0.0,53.12,Good
1880,East,0.3206,4532,14135.8,4,0.0196,6.12,0,0,1.98,8.826,0.0,0.0,52.37,Good
1881,South West,0.2489,3116,12516.8,3,0.0099,3.97,1,0,1.05,9.628,3.209,0.0,66.82,Good
1882,West,0.808,15679,19404.8,15,0.065,8.04,7,1,4.14,9.567,4.465,6.378,83.32,Excellent
1883,South West,0.3446,4667,13543.1,3,0.0171,4.95,2,0,0.98,6.428,4.285,0.0,55.93,Good
1884,South,1.0494,27705,26400.6,19,0.0785,7.48,7,0,6.9,6.858,2.527,0.0,58.48,Good
1885,Central,0.532,5812,10924.1,6,0.0317,5.95,1,0,3.78,10.323,1.721,0.0,63.33,Good
1886,South West,1.1602,32270,27814.1,21,0.0853,7.35,11,1,7.53,6.508,3.409,3.099,68.34,Good
1887,North,2.264,18893,8345.1,18,0.0449,1.98,2,0,8.38,9.527,1.059,0.0,51.44,Good
1888,South,0.6091,9098,14936.7,9,0.0572,9.38,2,0,3.49,9.892,2.198,0.0,72.25,Excellent
1889,Central,0.5898,8153,13823.4,4,0.0253,4.29,2,0,3.77,4.906,2.453,0.0,46.46,Needs Improvement
1890,West,1.1615,11741,10108.4,9,0.051,4.39,1,0,7.54,7.665,0.852,0.0,47.15,Needs Improvement
1891,South,1.1972,9324,7788.3,9,0.0588,4.91,1,0,6.73,9.653,1.073,0.0,55.3,Good
1892,East,1.7552,34102,19429.0,27,0.1629,9.28,9,1,5.41,7.917,2.639,2.932,76.24,Excellent
1893,South,0.7115,9527,13390.7,7,0.0166,2.34,1,0,2.63,7.348,1.05,0.0,46.49,Needs Improvement
1894,South,0.4325,8487,19621.6,11,0.0697,16.11,2,0,1.0,12.961,2.357,0.0,81.92,Excellent
1895,West,0.6352,17365,27336.0,11,0.0437,6.88,1,0,2.29,6.335,0.576,0.0,45.26,Needs Improvement
1896,North,0.4349,7633,17549.6,7,0.0158,3.63,2,1,1.4,9.171,2.62,13.101,74.32,Excellent
1897,Central,0.7302,14369,19679.2,16,0.0997,13.65,1,0,2.69,11.135,0.696,0.0,70.54,Excellent
1898,West,0.3756,4321,11505.3,5,0.0234,6.22,0,0,2.5,11.571,0.0,0.0,55.45,Good
1899,West,1.0864,25761,23713.2,28,0.0647,5.95,4,2,3.61,10.869,1.553,7.764,75.2,Excellent
1900,East,0.9609,23742,24708.0,20,0.0949,9.88,4,0,2.9,8.424,1.685,0.0,64.47,Good
1901,South West,0.6873,11565,16826.2,4,0.0137,2.0,2,0,3.84,3.459,1.729,0.0,34.98,Needs Improvement
1902,North West,0.6421,7879,12270.9,10,0.0262,4.08,3,0,1.78,12.692,3.808,0.0,68.28,Good
1903,North West,0.562,7688,13679.5,7,0.0156,2.78,1,1,3.48,9.105,1.301,13.007,65.52,Good
1904,Central,1.3895,19798,14247.8,16,0.0627,4.51,6,1,9.47,8.082,3.031,5.051,72.47,Excellent
1905,North,1.2893,20810,16140.9,17,0.0425,3.3,4,0,8.46,8.169,1.922,0.0,56.41,Good
1906,North East,0.6901,9217,13356.4,7,0.0365,5.29,4,1,2.0,7.595,4.34,10.85,70.9,Excellent
1907,West,0.3782,4514,11935.9,3,0.0189,5.0,2,0,1.36,6.646,4.431,0.0,55.79,Good
1908,South,0.3121,3908,12522.3,3,0.0137,4.4,1,1,1.5,7.677,2.559,25.589,67.35,Good
1909,East,0.7514,10082,13417.4,5,0.0264,3.51,1,0,4.69,4.959,0.992,0.0,38.13,Needs Improvement
1910,South,0.4312,9434,21879.1,9,0.0553,12.83,4,0,1.58,9.54,4.24,0.0,79.2,Excellent
1911,West,0.8413,7770,9235.8,8,0.0521,6.2,1,0,2.36,10.296,1.287,0.0,60.34,Good
1912,South,0.5014,3095,6173.0,3,0.017,3.39,1,0,2.2,9.693,3.231,0.0,62.13,Good
1913,South,1.0059,7343,7300.0,4,0.0225,2.23,2,0,7.01,5.447,2.724,0.0,43.06,Needs Improvement
1914,North West,0.7161,10500,14662.6,14,0.0889,12.41,1,0,4.65,13.333,0.952,0.0,70.05,Excellent
1915,North East,1.1508,17237,14978.3,16,0.0796,6.92,2,0,4.66,9.282,1.16,0.0,61.57,Good
1916,East,0.1655,3544,21412.5,5,0.0198,11.98,1,0,0.95,14.108,2.822,0.0,79.08,Excellent
1917,East,0.5518,19966,36184.7,18,0.0507,9.19,7,0,2.23,9.015,3.506,0.0,65.09,Good
1918,Central,2.391,30018,12554.7,32,0.0918,3.84,5,0,10.0,10.66,1.666,0.0,61.5,Good
1919,West,0.1408,2883,20472.9,2,0.0095,6.72,0,0,0.72,6.937,0.0,0.0,46.15,Needs Improvement
1920,North West,1.0483,11139,10625.3,7,0.0345,3.29,5,0,6.79,6.284,4.489,0.0,51.33,Good
1921,Central,0.8126,16929,20834.3,14,0.0435,5.35,3,2,5.16,8.27,1.772,11.814,68.63,Good
1922,Central,1.3676,20540,15019.2,21,0.133,9.72,6,1,5.94,10.224,2.921,4.869,86.76,Excellent
1923,West,0.5698,4735,8310.4,6,0.0217,3.81,1,0,2.0,12.672,2.112,0.0,60.86,Good
1924,West,1.2915,19727,15274.0,14,0.0635,4.92,6,0,2.83,7.097,3.042,0.0,59.53,Good
1925,South,1.3123,21681,16521.6,22,0.093,7.09,2,0,4.8,10.147,0.922,0.0,63.47,Good
1926,South,0.7116,11135,15648.9,10,0.0333,4.68,4,0,3.64,8.981,3.592,0.0,66.77,Good
1927,North West,0.3145,3776,12006.5,5,0.0293,9.32,1,0,1.5,13.242,2.648,0.0,72.89,Excellent
1928,South,1.0935,26447,24184.6,20,0.1243,11.37,7,2,8.41,7.562,2.647,7.562,77.69,Excellent
1929,East,0.3526,7462,21163.1,6,0.0328,9.3,2,0,1.38,8.041,2.68,0.0,67.18,Good
