id,@id,addr:block,addr:city,addr:city:ur,addr:country,addr:district,addr:floor,addr:full,addr:housename,addr:housenumber,addr:locality,addr:neighbourhood,addr:place,addr:postcode,addr:state,addr:street,addr:subdistrict,addr:suburb,alt_name,alt_name_1,amenity,baby_feeding,barrier,beds,branch,brand,brand:wikidata,building,building:colour,building:levels,check_date,contact:email,contact:nodal_officer_email,contact:nodal_officer_mobile,contact:phone,contact:website,description,designation,email,emergency,fax,gnis:feature_id,healthcare,healthcare:speciality,highway,image,internet_access,internet_access:fee,is_in,kids_area,landuse,level,loc_name,mobile,name,name:en,name:etymology:wikidata,name:hi,name:ur,network,nohousenumber,note,old_name,opening_hours,operator,operator:short,operator:type,operator:ur,operator:wikidata,phone,roof:shape,shop,short_name,source,start_date,type,url,website,wheelchair,wikidata,wikipedia,@geometry,geometry
node/7545203225,node/7545203225,,,,,North Delhi,,"Yadav Nagar, Samaypur",,,,,,110042,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ekta Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.1405079 28.74831)
node/7545203226,node/7545203226,,,,,North West Delhi,,"Star School, 5, Sir Chotu Ram Marg, Opp Pole, Avantika, Sector 1, Rohini",,,,,,110085,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O.P. Memorial Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.0965459 28.6992105)
node/7545203228,node/7545203228,,,,,South West Delhi,,"Main Gopal Nagar Road, Najafgarh Village, Najafgarh",,,,,,110043,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Foji Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (76.9760625 28.6133491)
node/7545203229,node/7545203229,,,,,North West Delhi,,"Niti Vihar, Mubarakhpur Main Road, Sultanpuri",,,,,,110086,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arogya Care,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.0588261 28.6958743)
node/7545203231,node/7545203231,,,,,South West Delhi,,"Ez a1, Adarsh Nagar, Bindapur Extn, Uttam Nagar",,,,,,110059,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Apaar Nursing Home,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.071139 28.614442)
node/7545203232,node/7545203232,,,,,South West Delhi,,"B-92, Pipe Line, Patel Garden, Kakrola",,,,,,110059,Delhi,,,,,,hospital,,,,,,,,,,2024-05-10,,,,,,,,,,,,,,,,,,,,,,,,Dwarka Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.0316366 28.6166831)
node/7545203233,node/7545203233,,,,,North West Delhi,,"Kanjhawala Road, Uday Vihar Colony, Karala",,,,,,110081,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Savitri Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.0128194 28.7353344)
node/7545203234,node/7545203234,,,,,North West Delhi,,"L231, Near Madhur Milan, Shastri Nagar",,,,,,110052,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bawasher Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.1761804 28.6742139)
node/7545203235,node/7545203235,,,,,North Delhi,,"Narela Mandi, Narela",,,,,,110040,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Budhho Devi Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.0913617 28.843007)
node/7545203237,node/7545203237,,,,,South West Delhi,,"RZ-30A, Rati, Naya Bazar, Mansa Ram Park, Najafgarh",,,,,,110043,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kalyani Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (76.9876459 28.6132186)
node/7545203238,node/7545203238,,,,,South West Delhi,,"Rz - 10/A, Gopal Nagar, Najafgarh, Near Khera Mod",,,,,,110043,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dhanwati Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (76.9686781 28.6123667)
node/7545203239,node/7545203239,,,,,South West Delhi,,"RZ89, Old Roashanpura, opp. Gurudwara, Gurugram Road, Najafgarh",,,,,,110043,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Janki Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (76.987173 28.6058663)
node/7545203240,node/7545203240,,,,,North Delhi,,"E-48, Shivaji Road, Adarsh Nagar Extension",,,,,,110052,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dharmarth Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.1748098 28.7221236)
node/7545203241,node/7545203241,,,,,South West Delhi,,"Pillar No.39, RZ-14, 40, Palam Colony, Raj Nagar",,,,,,110045,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Angel Agastya Multi Speciality Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.0857082 28.5870577)
node/7545203242,node/7545203242,,,,,South West Delhi,,"House no.68, Old Roshan Pura, Block E, New Roshanpura, Najafgarh",,,,,,110043,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jay Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (76.9861235 28.6085349)
node/7545203244,node/7545203244,,,,,South West Delhi,,"Khasra No:139/140, Najafgarh Road, Kapashera",,,,,,110037,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Deepan Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.0848898 28.5300327)
node/7545203246,node/7545203246,,,,,North Delhi,,"8-B, Plot No, 1, B4 Road, Sector 15, Pocket 1, Rohini",,,,,,110089,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sunrise Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.133406 28.730694)
node/7545203247,node/7545203247,,,,,North Delhi,,"Plot No.109, Gali no.9, Safiabad Road, Gautam Colony, Narela",,,,,,110040,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sushila Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.08365 28.8596954)
node/7545203248,node/7545203248,,,,,North Delhi,,"2382-E Mandi Extension, Old Anaj Mandi, Narela Mandi, Narela",,,,,,110040,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shiv Jivodaya Janta Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.087491 28.844519)
node/7545203250,node/7545203250,,,,,South West Delhi,,"Metro Pillar Number 793, Vipin Garden, Dwarka",,,,,,110078,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dwarka New Born and Child Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.0291453 28.6194069)
node/7545203252,node/7545203252,,,,,South West Delhi,,"42, Road Number 203, Parmanand Colony, Dwarka",,,,,,110075,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lifeline Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.0426925 28.5941071)
node/7545203254,node/7545203254,,,,,South West Delhi,,"Vijay Vihar, Vani Vihar, New Uttam Nagar, Bindapur",,,,,,110059,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chander Leela Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.0623437 28.6186477)
node/7545203255,node/7545203255,,,,,North Delhi,,"Singhu, Border Road, Narela",,,,,,110040,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,K R Gangwal Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.1070231 28.8576922)
node/7545203257,node/7545203257,,,,,South West Delhi,,"Veer Bazar Road, Jai Vihar, Baprola",,,,,,110043,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nirmala Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.0015182 28.6312194)
node/7545203258,node/7545203258,,,,,North West Delhi,,"Block R, Prem Nagar I",,,,,,110086,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kukreja Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.053765 28.696354)
node/7545203260,node/7545203260,,,,,North West Delhi,,"156, Sector 1, Rohini, Avantika",,,,,,110085,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New Rohini Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.0963422 28.6995752)
node/7545203262,node/7545203262,,,,,North Delhi,,"2410, Bawana Road, Bhorgarh, Narela",,,,,,110040,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Samarpan Multispeciality Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.0884491 28.8427173)
node/7545203263,node/7545203263,,,,,South West Delhi,,"Block E, New Roshanpura, Najafgarh",,,,,,110043,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,Sanjevani Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (76.9874092 28.6052388)
node/7545203265,node/7545203265,,,,,North West Delhi,,"B-00 157, Avantika, Sector 1, Kanjhawala Road, Rohini",,,,,,110085,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sanjeevan Surgical Centre,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.0962764 28.6992877)
node/7545203266,node/7545203266,,,,,North Delhi,,"Swatantra Nagar, Narela",,,,,,110040,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Janta Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.077561 28.8416834)
node/7545203269,node/7545203269,,,,,North Delhi,,"C1, 10, Near Manav Chowk, Sector 15, Pocket 1, Sector 15C, Rohini",,,,,,110089,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nirvana Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.1332663 28.731172)
node/8151246201,node/8151246201,,,,,,,"Punjabi Bagh East, Manohar Park, Block A, East Punjabi Bagh, Punjabi Bagh, New Delhi, Delhi",,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,Government Dispensary,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (77.1511902 28.6705615)
node/8151246223,node/8151246223,,,,,,,"Prem Nagar Republic of India, 2099/4D, Gali Number 14, Block B, Prem Nagar, Patel Nagar, New Delhi, Delhi",,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,DGD Prem Nagar,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (77.1624729 28.66261)
node/8151246224,node/8151246224,,,,,,,"A-41, New Moti Nagar, Block B, New Moti Nagar, Moti Nagar, New Delhi, Delhi",,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,Kelvin Diagnostics,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (77.1417334 28.6625223)
node/8151246225,node/8151246225,,,,,,,"Block A, New Moti Nagar, Moti Nagar, New Delhi, Delhi",,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,Gyanchandra Joshi Ayurvedic Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (77.144284 28.662511)
node/8151246231,node/8151246231,,,,,,,"B2, Moti Nagar Rd, Main Market, Mini Market, Moti Nagar, New Delhi, Delhi",,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,DR CHOPRAS SPINE JOINT SOLUTIONS INDIA - joint replacement doctor in west Delhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (77.1421631 28.6581639)
node/8151246315,node/8151246315,,,,,,,"2/295-294, Near Pishori Gurudwara, Subhash Nagar, Block 17, Block 5, Subhash Nagar, New Delhi, Delhi",,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,Guru Ram Dass Charitable Hospital,,Q335353,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (77.1125936 28.6376807)
node/8151246340,node/8151246340,,New Delhi,,,,,"L-43, Connaught Cir, Hanuman Road Area, Connaught Place, New Delhi, Delhi",,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arvind Medicare,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (77.2170294 28.6311711)
node/8151246349,node/8151246349,,New Delhi,,,,,"40, Tolstoy Rd, Atul Grove Road, Janpath, Connaught Place, New Delhi, Delhi",,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,General Williams Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (77.2182706 28.6267808)
node/8440425818,node/8440425818,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,Research & Referal Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (77.1576228 28.5760974)
node/8478072795,node/8478072795,,New Delhi,,IN,,,,,"UNIT - 209,",JASOLA,,,110076,Delhi,"2ND FLOOR, U.S. COMPLEX, OPP. APOLLO HOSPITAL,120, MATHURA ROAD",,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (77.282953 28.5391557)
node/8916577191,node/8916577191,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,Sanjay Gandi Hospital,,,,,,,,,,Government,,government,,,,,,,,,,,,,,,,POINT (77.1700493 28.6337619)
node/8987572728,node/8987572728,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,Aggarwal Dharmarth Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (77.1976619 28.6812368)
node/9196101613,node/9196101613,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,"Delhi City, Medical",,,,,,hospital,,,,,,,,,,,,"Delhi City, Medical",,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (77.2811441 28.6559519)
node/9295424879,node/9295424879,,Delhi,,,,,,,,,,,110076,,"Indraprastha Apollo Hospital, Mathura Rd, Jasola Vihar",,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,orthopaedics,,,,,,,,,,,Indraprastha Apollo Hospital,,,,,,,,,,Novosalus,,private,,,,,,,,,,,https://www.dramitagarwal.in/,,,,,POINT (77.2835195 28.5408159)
node/9485904214,node/9485904214,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,plastic_surgery;chemotherapy;physiotherapy,,,,,,,,0,,,SCI IVF Hospital,,,,,,,,,,SCI Healthcare Private Limited,,,,,,,,,,,,,,no,,,,POINT (77.2337844 28.5495245)
node/9565140147,node/9565140147,,New Delhi,,,SOUTH EAST DELHI,,,,,,,,110062,,Guru Ravidas Marg,,,,,hospital,,,,,,,,,,,,,,,,,,,yes,,,hospital,general,,,,,,,,,,,HAH century hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (77.2513477 28.5128503)
node/9870316187,node/9870316187,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,Chaudhary Braham Prakash Ayurvedic Charak Sansthan,,,,,,,,,,GNCTD,,government,,,,,,,,,,,,,,,,POINT (76.9336152 28.5721366)
node/9872198149,node/9872198149,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (76.9951114 28.6134172)
node/10049925996,node/10049925996,A,Delhi,,,,,,,1/4,,Prashant Vihar,,110085,,Outer Ring Road,,,,,hospital,,,,,,,,,,,,,,,,"Offers Radiology and Pathology Scans like X-Ray, MRI, CT Scan etc.",,,no,,,hospital,clinical_pathology;clinical_laboratory;radiology;diagnostic_radiology,,,,,,,,,,,HOD Rohini - House Of Diagnostics,,,,,,,,,,House Of Diagnostics,,private,,,,,,,,,,,https://www.hod.care/locate-us/north-delhi/rohini,,,,,POINT (77.1364249 28.7106424)
node/10049931203,node/10049931203,,Delhi,,,,,,,15,,,,110092,,Hargovind Enclave,,,,,hospital,,,,,,,,,,,,,,,,,,,no,,,hospital,radiology;pathology;clinical_laboratory;laboratory,,,,,,,,,,,HOD Karkardooma - House Of Diagnostics,,,,,,,,,,House Of Diagnostics,,private,,,,,,,,,,,https://www.hod.care/locate-us/east-delhi/karkardooma,,,,,POINT (77.3020999 28.6470935)
node/10050566955,node/10050566955,,New Delhi,,,,,,,B52,,,,110033,,GT Karnal Industrial Area,,,,,hospital,,,,,,,,,,,,,,,,"Medical Diagnostic Centre offering MRI, CT Scan, X-Ray, Ultrasound",,,no,,,hospital,diagnostic_radiology;radiology;pathology;clinical_pathology,,,,,,,,,,,HOD Ashok Vihar - House Of Diagnostics,,,,,,,,,,House Of Diagnostics,,private,,,,,,,,,,,https://www.hod.care/locate-us/north-delhi/ashok-vihar,,,,,POINT (77.1874885 28.6956326)
node/10050577769,node/10050577769,,New Delhi,,,,,,,A19 Vishal Enclave,,,,110027,,Shivaji Marg,,,,,hospital,,,,,,,,,,,,,,,,,,,no,,,hospital,diagnostic_radiology;radiology;pathology;clinical_pathology,,,,,,,,,,,HOD Rajouri Garden - House Of Diagnostics,,,,,,,,,,House Of Diagnostics,,private,,,,,,,local knowledge,,,,https://www.hod.care/locate-us/west-delhi/rajouri-garden,yes,,,,POINT (77.1204602 28.6484714)
node/10172949256,node/10172949256,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,al-shifa,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (77.2929977 28.5570345)
node/10264783705,node/10264783705,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,Oncoplus Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (77.2267424 28.5697622)
node/10314282871,node/10314282871,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,SITE,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (77.0675724 28.5764608)
node/10760856283,node/10760856283,,,,,,,,,C-33,,,,110033,Delhi,Shah Alam Bandh Marg,,Adarsh Nagar,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,Vardayani Charitable Multi-Speciality Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (77.171616 28.7221086)
node/10768316749,node/10768316749,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,Anand Maya Multi Speciality Hospital,,,,,,,,,,,,,,,,,,,,,,,,limited,,,,POINT (77.1600821 28.7299137)
node/10810651871,node/10810651871,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,Mahajan Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (77.1710383 28.7183028)
node/10855344964,node/10855344964,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,Parnami Orthopaedic Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (77.1734502 28.7136327)
node/10901094701,node/10901094701,,Delhi,,,,,,,A-8,,,,110033,,,,Adarsh Nagar,,,hospital,,,,,,,,,,,,,,+91-11-4583-1122;+91-11-4580-5566,,,,,,,,hospital,,,,,,,,,,,,Shanti Kumud Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (77.1701132 28.7176383)
node/10945664767,node/10945664767,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guru Harkrishan Polyclinic Bangla Sahib,,,,,,,,,,,,,,,011 23340171,,,,,,,,,,,,,POINT (77.2092035 28.6267693)
node/11054290005,node/11054290005,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESIC Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (77.126818 28.7273448)
node/11238406906,node/11238406906,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Patel Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (77.2783314 28.6308656)
node/11242142952,node/11242142952,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,2023-10-06,,,,,,,,,yes,,,hospital,,,,wlan,no,,,,,,,JNU Health Centre,,,,,,,,,Mo-Fr 08:30-16:00; Sa-Su off,,,government,,,,,,,,,,,,yes,,,,POINT (77.1676082 28.5495066)
node/11242951123,node/11242951123,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,Hans Charitable Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (77.2083336 28.7003162)
node/11690527372,node/11690527372,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,KK SURGICAL CENTRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (77.292098 28.6925868)
node/11690556040,node/11690556040,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,TYGAI DIAGNOSTIC CENTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (77.2913592 28.6913354)
node/11690583075,node/11690583075,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,INDIAN BAGHEERA VETERINARY HOSPITAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (77.2921256 28.6944964)
node/11690592604,node/11690592604,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,BHARAT VIKAS PARISHAD(FREE EYE CAMP),,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (77.2917846 28.6885897)
node/11690597440,node/11690597440,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,MIND BRAIN & MENTAL HOSPITAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (77.2916753 28.6904216)
node/11693517909,node/11693517909,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,MAHALAKSHMI HOSPITAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (77.2986283 28.6892732)
node/11696904640,node/11696904640,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,DUKH NIWARAN MEDICAL CENTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (77.2902512 28.6865598)
node/11697720523,node/11697720523,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,Aakash Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (77.0536459 28.6053767)
node/11698355649,node/11698355649,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,Injury Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (77.0526152 28.6063225)
node/11698562244,node/11698562244,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,Saroj Medical Institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (77.1390604 28.7340712)
node/11698678806,node/11698678806,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,BR Healthcare Rohini,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (77.1196309 28.7443866)
node/11775278179,node/11775278179,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Indian Cancer Institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (77.2419692 28.5483823)
node/11868133252,node/11868133252,,,,,,,,,,,,,110037,,,,,,,hospital,,,,,,,,,,2024-06-28,apho.del-yfv-mohfw@gov.in,,,,,,,,,,,hospital,vaccination,,,,,,,,,,,Airport Health Organization,,,,,,,,,,,,government,,,+91 11 2565 2129,,,APHO Delhi,,,,,https://ihpoe.mohfw.gov.in/apho_delhi.php,yes,,,,POINT (77.115956 28.5445057)
node/11916134027,node/11916134027,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,2024-05-18,,,,,,,,,,,,hospital,,,,,,,,,,,,Ravi Nursing Home,,,रवि नर्सिंग होम,,,,,,,,,private,,,,,,,,,,,,,,,,POINT (77.0305823 28.6172493)
node/11982201439,node/11982201439,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,2024-06-15,,,,,,,,,,,,hospital,,,https://upload.wikimedia.org/wikipedia/commons/3/39/Indira_Gandhi_ESIC_Hospital_Jhilmil%2C_Delhi.jpg,,,,,,,,,IndraGandhi ESI HOSPITAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (77.3110943 28.6665679)
node/12046096383,node/12046096383,,,,,,,,,,,,,,,Maharishi Valmiki Marg,,,,,hospital,,,,,,,,,,2024-07-11,,,,,,,,,,,,hospital,,,,,,,,,,,,Ambedkar Nagar Hospital,,,,,,,,,,,,government,,,,,,,,,,,,,,,,POINT (77.2383804 28.5223965)
node/12052451552,node/12052451552,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,Banwari Lal Charitable Trust Diagnostic Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (77.2042941 28.6420044)
