id,@id,MCD ZONE,School ID,UDISE Code,UNIT_TYPE,Zone,addr:block,addr:block_number,addr:city,addr:city:ur,addr:country,addr:county,addr:district,addr:full,addr:hamlet,addr:housename,addr:housenumber,addr:neighbourhood,addr:place,addr:postcode,addr:state,addr:street,addr:subdistrict,addr:suburb,alt_name,amenity,barrier,branch,brand,brand:wikidata,building,building:colour,building:levels,check_date,contact:email,contact:instagram,contact:mobile,contact:phone,contact:website,country,created_by,denomination,description,designation,district,ele,email,fax,fee,female,fixme,full_name,gnis:feature_id,grades,image,internet_access,is_in,isced:level,landuse,layer,level,loc_name,min_age,mobile,name,name:en,name:etymology:wikidata,name:hi,name:ru,name:ur,nohousenumber,not:brand:wikidata,note,office,opening_hours,operator,operator:type,operator:wikidata,phone,phone_1,polling_station,ref,religion,roof:shape,school:gender,shift,shop,short_name,source,start_date,survey:date,tourism,type,wall,website,wheelchair,wikidata,@relations,wikimedia_commons,wikipedia,@geometry,geometry
node/5242148783,node/5242148783,,,,,,,,,,,,,,,,,,Mayur Vihar Phase - I,110091,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Government Primary School for the Deaf,,,राजकीय प्राथमिक बधिर विद्यालय,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (77.287413 28.6118017)
node/5242150470,node/5242150470,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,School for Mentally Retarded Children,,,मानसिक बाधित बाल विद्यालय,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (77.2876138 28.6118221)
node/5244000722,node/5244000722,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aster Public School,,,,,,,,,,,,,,91-011-2275-6999,,,,,,,,,,,,,,,,,,,,,,,POINT (77.2896107 28.6096116)
node/5306200027,node/5306200027,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mount Carmel School (Senior Wing),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (77.1652909 28.5760199)
node/5325526114,node/5325526114,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (77.1217455 28.4736928)
node/5331324929,node/5331324929,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Saint Mary's Junior School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (77.203907 28.5123981)
node/5338786924,node/5338786924,,,,,,,,,,,,,,,,Sec-16,,,110089,,G-5,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BCC Model School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (77.1193927 28.7396725)
node/5338818321,node/5338818321,,,,,,,,,,,,,,,,Sec-16,,,110089,,G-5,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Snehil Frontline Special School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (77.1195329 28.7397795)
node/5342219924,node/5342219924,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kids Temple Public School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (77.1214922 28.7385379)
node/5343112121,node/5343112121,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alok Bharti Public School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (77.128777 28.7364974)
node/5358882588,node/5358882588,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DAV Public School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (77.1727645 28.5743511)
node/5358882593,node/5358882593,,,,,,,,,,,,,,,,,,,,,,,,,school,,"Sector - 8, Rama Krishna Puram",Kendriya Vidyalaya,Q1156653,,,,,,,,,,,,,,,,,kvsec8rkpdelhi@yahoo.com,,,,,,,,,,,,,,,,,,Kendriya Vidyalaya,,,,,,,,,,,,government_non_profit,,+91-011-2617-2076,,,,,,,,,,,,,,,,www.kvsector8rkpuram.org,,,,,,,POINT (77.1638274 28.5721181)
node/5369753821,node/5369753821,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MC Primary School J-Block Sec-16 Rohini,,,,,,,,,,Mo-Sa 08:00-13:00,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (77.1306159 28.7392311)
node/5400420021,node/5400420021,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Delhi International Public School,,,,,,,,,,,,,,01127055942,,,,,,,,,,,,,,,,,,,,,,,POINT (77.1291872 28.7367974)
node/5407719423,node/5407719423,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rockfield Public School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (77.1248235 28.734744)
node/5407772022,node/5407772022,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ryan Shalom Montessori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (77.1241352 28.7346232)
node/5455135886,node/5455135886,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Government Boys Senior Secondary School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (77.2335349 28.5730899)
node/5466445621,node/5466445621,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (77.2329222 28.6052898)
node/5584870727,node/5584870727,,,,,,,,,,,,,,,,,,Nizamuddin East,110013,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kaviraj Khazan Chand Quetta Dayachand Arya Vedic Senior Secondary School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (77.2523949 28.5866396)
node/5960740186,node/5960740186,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s6 BHIM Singh ni was,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (77.218045 28.5309957)
node/5960754388,node/5960754388,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SH Computer Education,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (77.2170319 28.5309108)
node/5960793702,node/5960793702,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,Sant Nirankari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (77.2177052 28.535831)
node/5960818475,node/5960818475,,,,,,,,,,,,,,,,171a,,,,,main Khidki road,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Swarn public school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (77.2185763 28.5330124)
node/5960921887,node/5960921887,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,swarn public school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (77.219553 28.5332175)
node/6041270054,node/6041270054,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (77.2281724 28.5191896)
node/6071159159,node/6071159159,,,,,,,,,,,,,,,,,,Ghitorni,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Government Boys Senior Secondary School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (77.1389634 28.4899855)
node/6077096070,node/6077096070,,,,,,,,,,,,,,,,,,,110002,,Deen Dayal Upadhyay Marg,,,,school,,Rouse Avenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Government Sarvoday Bal Vidyalaya,,,राजकीय सर्वोदय बाल विद्यालय,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (77.2303905 28.6327017)
node/6081367254,node/6081367254,,,,,,,,,,,,,,,,,,,,,Idgah Road,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (77.2842459 28.6707436)
node/6171203022,node/6171203022,,,,,,,,,,,,,,,,,,,,,,,,,school,,Pushp Vihar,Kendriya Vidyalaya,Q1156653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kendriya Vidyalaya,,,,,,,,,,,,government_non_profit,,,,,,,,,,,,,,,,,,,,,,,,,POINT (77.2239646 28.5204901)
node/6203987732,node/6203987732,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,2025-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SDMC Primary Model School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (77.2397878 28.5768012)
node/6203987733,node/6203987733,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (77.2407455 28.5768608)
node/6207395594,node/6207395594,,,,,,,,,,,,,,,,532,,Neb Sarai,110068,,Forest Lane,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Saint Mary's School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (77.2061624 28.5051676)
node/6255913360,node/6255913360,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (77.3025188 28.5323755)
node/6257783817,node/6257783817,,,,,,,,,,,,,,,,,,,110054,,Lancer Road,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Government Sarvodaya Vidyalaya,,,राजकीय सर्वोदय विद्यालय,,,,,,,,,public,,,,,,,,,,,,,,,,,,,,,,,,,POINT (77.2159162 28.6959475)
node/6282682557,node/6282682557,,,,,,,,,,,,Lajpat Nagar,,,,,,,110024,,,Vinobapuri,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SDMC Primary Coeducational School,,,दक्षिण दिल्ली नगर निगम प्राथमिक सह सिक्षा विद्यालाय,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (77.248199 28.5695905)
node/6341209902,node/6341209902,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Madarasa Millat-ul-Islam,,,,,,,,,,,Jama Masjid,religious,,,,,,,,,,,,,,,,,,,,,,,,,POINT (77.264387 28.5433478)
node/6362607170,node/6362607170,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Swami Hariharanand Public School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (77.2403662 28.6627534)
node/6395753670,node/6395753670,,,,,,,,,,,,,,,,,,Kondli,,,,,,,school,,,,,,,,,,,,+91-11-2277-0246,,,,,,,,,,,,,,,,,,,,,,,,,,,Rajkiya Sarvodaya Bal Vidyalaya,,,,,,,,,,,,public,,,,,,,,,,,,,,,,,,,,,,,,,POINT (77.3185994 28.6138254)
node/6411010208,node/6411010208,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,religious,,,,,,muslim,,,,,,,,,,,,,,,,,,,POINT (77.1896796 28.5238936)
node/6411571311,node/6411571311,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Government Sarvodaya Vidyalaya,,,,,,,,,,,,public,,,,,,,,,,,,,,,,,,,,,,,,,POINT (77.1841549 28.4588686)
node/6457033186,node/6457033186,,,,,,,,,,,,,,,,,,,110093,,Wazirabad Road,,,,school,,,,,,,,,,,,,,,,,,,,,samvadshaladehali@gmail.com,,,,,,,,,,,,,,,,,,Samvad Shala,Samskritabharati,,,Школа Самскритам,,,,,,Mo-Su 09:00-18:00,OMGC,,,095603 04040,,,,,,,,,,,,,,,,https://www.samskritabharati.in/,,,,,,,POINT (77.3133462 28.710528)
node/6729018440,node/6729018440,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Decent Public School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (77.1072435 28.7069273)
node/6785996684,node/6785996684,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,दिल्ली नगर निगम आदर्श प्राथमिक सह शिक्षा विद्यालय,,,,,,,,,,,SDMC,public,,,,,,,,,,,,,,,,,,,,,,,,,POINT (77.1941669 28.5622495)
node/6834036204,node/6834036204,,,,,,,,,,,,,,,,,,Mehrauli,110030,,,,,,school,,,,,,,,,ramanujanskv@gmail.com,,,+91-11-2664-4813,,,,,,,,,,,,yes,,,,,,,,,,,,,,,Ramanujan Sarvodaya Kanya Vidyalaya,,,,,,,,,,,,public,,,,,,,,,,,,,,,,,,,,,,,,,POINT (77.1799665 28.5231246)
node/6834036228,node/6834036228,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (77.1773673 28.5229593)
node/6961335189,node/6961335189,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bhatnagar International School,,,,,,,,,,,,public,,,,,,,,,,,,,,,,,,,,,,,,,POINT (77.1540449 28.5295429)
node/6961442936,node/6961442936,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,+91 99687 54786;+91 99582 50186,,,,,,,,,,,,,,,,,,,,,,,,,,,Masjid-e-Quba Madrasa Islamia,,,,,,,,,,,,religious,,,,,,,,,,,,,,,,,,,,,,,,,POINT (77.1899811 28.5806388)
node/6966287278,node/6966287278,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,public,,,,,,,,,,,,,,,,,,,,,,,,,POINT (77.2134518 28.5369319)
node/7099861698,node/7099861698,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manav Mangal Public School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (77.2954384 28.4986996)
node/7149092377,node/7149092377,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Darul Qur'an Madrasa Abdurrahman Tahfizul Qur'an,,,,,,,,,,,,religious,,,,,,muslim,,,,,,,,,,,,,,,,,,,POINT (77.2143363 28.5295756)
node/7193086031,node/7193086031,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,2025-08-07,,,,+91-11-2981-8763,,,,,,,,,,,,,,,,,,,,,,,,,,,Government Coeducational Senior Secondary School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (77.2391399 28.5762957)
node/7395028895,node/7395028895,,,,,,,,delhi,,,,,,,,johripur,,,110094,,Loni Road,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,India international secondary school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (77.2869559 28.7172505)
node/7636329586,node/7636329586,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shaheed Captain Anuj Nayyar Government Boys Senior Secondary School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (77.0927024 28.6255941)
node/7730086971,node/7730086971,,,,,,,,,,,,,,,,,,,,,,,,,school,,,Kendriya Vidyalaya,Q1156653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kendriya Vidyalaya,,,,,,,,,,,,government_non_profit,,,,,,,,,,,,,,,,,,,,,,,,,POINT (77.1779814 28.5610558)
node/8017536217,node/8017536217,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (77.1189585 28.7117425)
node/8145754251,node/8145754251,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,0-12,,,,,,,,,,,Green View Public School,,,,,,,,,,,Dabas Education Society,,,,,,,,,,,,,,,,,,,www.greenviewpublicschool.in,,,,,,,POINT (77.0018985 28.6043448)
node/8929282814,node/8929282814,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCD School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (77.2757333 28.6327723)
node/8929322159,node/8929322159,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,National Victor Public School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (77.3118241 28.631544)
node/8929322160,node/8929322160,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DBSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (77.3121384 28.6307892)
node/8929322161,node/8929322161,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vivekanand International School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (77.3140766 28.6319004)
node/9004788596,node/9004788596,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCD school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (77.1286156 28.7330379)
node/9085975699,node/9085975699,,,,,,,,"Dilshad Garden, Delhi",,,,,,,,,,,110095,,C Block,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sarvodaya Kanya Vidyalaya,,,,,,,,,,,,,,01122578191,,,,,,,,,,,,,,,,,,,,,,,POINT (77.3126495 28.6807221)
node/9085977835,node/9085977835,,,,,,,,"Dilshad Garden, Delhi",,,,,,,,,,,110095,,Pocket B,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-8,,,,,,,,,,,Bloomfield Public School,,,,,,,,,,,,,,01143745552,,,,,,,,,,,,,,,,http://www.bloomfieldpublicschool.com/,,,,,,,POINT (77.3148395 28.6816308)
node/9085982626,node/9085982626,,,,,,,,"Dilshad Garden, Delhi",,,,,,,,,,,110095,,C Block,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Delhi M.C Primary School,,,,,,,,,,,MCD,government,,,,,,,,,,,,,,,,,,,,,,,,,POINT (77.3088704 28.6787962)
node/9086006380,node/9086006380,,,,,,,,"Dilshad Garden, Delhi",,,,,,,,,,,110095,,C Block,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Govt Boys Senior Secondary School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (77.3127674 28.6807704)
node/9086030845,node/9086030845,,,,,,,,"Dilshad Garden, Delhi",,,,,,,,,,,110095,,Pocket A,,,,school,,,,,,,,,,,,,,,,,Senior Secondary School. CBSE,,,,,,,,,,,,,,,,,,,,,,Greenway Modern School,,,,,,,,,,,,,,+911122587395,,,,,,,,,,,,,,,,http://www.greenwayschool.org/,,,,,,,POINT (77.315704 28.6822842)
node/9100588456,node/9100588456,,,,,,,,,,,,,,,,,,,110006,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,religious,,,,,,,,,,,,,,,,,,,,,,,,,POINT (77.2359195 28.6589497)
node/9104141335,node/9104141335,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,public,,,,,,,,,,,,,,,,,,,,,,,,,POINT (77.3155184 28.6351719)
node/9107468200,node/9107468200,,,,,,,,,,,,,,,,,,Kondli,,,,,,,school,,,,,,,,,,,,+91-11-2277-8735,,,,,,,,,,,,,,,,,,,,,,,,,,,Rajkiya Sarvodaya Kanya Vidyalaya (Jeeja Bai),,,,,,,,,,,,public,,,,,,,,,,,,,,,,,,,,,,,,,POINT (77.3194623 28.6147038)
node/9180386814,node/9180386814,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hans Raj Smarak SR Sec School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (77.3179445 28.6815139)
node/9221656000,node/9221656000,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vaidic Public School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (77.3112651 28.6224543)
node/9536890784,node/9536890784,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Baba Banda Singh Bahadur Memorial Secondary School,,,,,,,,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,POINT (77.1816408 28.5217944)
node/9536890793,node/9536890793,,,,,,,,,,,,,,,,B1091,,Mehrauli,110030,,,Ward #1,,,school,,,,,,,,,st.johns.schoolmeh@gmail.com;gyangangotri@yahoo.com,,,+91-11-2664-4278,https://www.stjohnsmehrauli.com,,,,,,,,,,,,,,,,,,,,,,,,,,Saint John's School,,,,,,,,,,,,religious,,,,,,,,,,,,,,,,,,,,,,,,,POINT (77.1816816 28.5215056)
node/9554253936,node/9554253936,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,+91-98716-29599;+91-92127-74514,,,,,,,,,,,,,,,,,,,,,,,,,,,Bapu Public School,,,,,,,,,,,Delhi Gandhi Smarak Nidhi,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (77.2892876 28.6133314)
node/9565144393,node/9565144393,,,,,,,,,,,,,,,,,,,,,Mangal Bazaard Road,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-8,,,,,,,,,,,New Suriya Public school,,,,,,,,,,,,,,,,,,none,,,,,,,,,,,,,,,,,,,POINT (77.2422016 28.5043828)
node/9969678884,node/9969678884,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The Ardee School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (77.2757538 28.5606026)
node/10127860587,node/10127860587,,,,,,,,,,,,,,,,,,,,,"Tibetan Colony, Majnu Ka Tila",,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TCV DAY School Samyeling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (77.2277759 28.7015098)
node/10263086505,node/10263086505,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New Horizon School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (77.2477028 28.5947172)
node/10317027832,node/10317027832,,,,,,,,,,,,,,,,,,Mayur Vihar Phase 1,110091,,,Ward E-12,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCPS Acharya Niketan,,,,,,,,,,,,,,,,,1051022,,,mixed,,,,,,,,,,,,,,,,,POINT (77.294443 28.6082167)
node/10570198566,node/10570198566,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Native Public School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (77.1702275 28.7246014)
node/10576445742,node/10576445742,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Navyug School,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-23,,,,,,,,,,,POINT (77.2165688 28.5872412)
node/10661038354,node/10661038354,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Satyawati Sood Arya Girls senior secondary school,,,,,,,,,,,,,,,,,27438,,,,,,,,,,,,,,,,,,,,POINT (77.2516215 28.5870203)
node/10661039318,node/10661039318,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nios Study center,,,,,,,,,,,,,,,,,270489,,,,,,,,,,,,,,,,,,,,POINT (77.2514966 28.5871452)
node/10661041562,node/10661041562,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YMCA Public School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (77.2511171 28.5872431)
node/10706635437,node/10706635437,,,,,,I,,,,,,,,,,955;956;957;958;959,,Jahangir Puri,110033,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Modern Education Public School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,POINT (77.1633984 28.7305602)
node/10732236605,node/10732236605,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,My Play School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (77.159657 28.7072002)
node/10741340139,node/10741340139,,,,,,,,Delhi,,,,,,,,9-A/1,,Sanjay Nagar,110033,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sharda Public School,,,,,,,,,,,Nav Kiran Ed. Welfare Society,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (77.1681427 28.7202814)
